date,n_articles,sentiment_mean,sentiment_std,neg_mean,neu_mean,pos_mean
2023-01-29,12,0.4423333333333333,0.7073364036148485,0.043500000000000004,0.8653333333333334,0.09141666666666666
2023-01-30,53,0.3510754716981132,0.6183169105618836,0.04,0.8931132075471698,0.06684905660377359
2023-01-31,33,0.29233333333333333,0.6548258674385631,0.05645454545454545,0.8644848484848484,0.07912121212121213
2023-02-01,35,0.5117714285714285,0.48280175481638576,0.03242857142857143,0.8856285714285714,0.08191428571428572
2023-02-02,59,0.3335762711864407,0.5320177662119626,0.041559322033898304,0.8780847457627119,0.08033898305084747
2023-02-03,73,0.2548904109589041,0.6569129521575356,0.06071232876712329,0.8576438356164383,0.08168493150684931
2023-02-04,5,0.85,0.3226894792211237,0.0246,0.8458,0.1298
2023-02-05,7,0.35014285714285714,0.6935732185745133,0.07342857142857143,0.8561428571428572,0.07042857142857142
2023-02-06,20,0.033849999999999984,0.8323185925315403,0.05685,0.86875,0.0744
2023-02-07,18,0.4454444444444445,0.5846621168244726,0.03966666666666666,0.8522222222222222,0.108
2023-02-08,24,0.5498333333333333,0.589751065145778,0.04516666666666667,0.8468749999999999,0.10804166666666666
2023-02-09,13,0.6004615384615385,0.5185660702656598,0.02984615384615385,0.8562307692307692,0.11392307692307692
2023-02-10,21,0.49404761904761907,0.6061198294224068,0.044333333333333336,0.8450476190476189,0.11057142857142857
2023-02-11,7,0.5468571428571428,0.6171537973016205,0.027571428571428573,0.8675714285714287,0.10471428571428572
2023-02-12,8,0.5705,0.37822517858318966,0.013125,0.8715,0.11524999999999999
2023-02-13,14,0.7237142857142856,0.39456508258537576,0.028214285714285716,0.8621428571428572,0.10971428571428572
2023-02-14,23,0.4117826086956522,0.5966532384530581,0.06308695652173914,0.8495652173913043,0.08730434782608695
2023-02-15,26,0.6587307692307692,0.3794817052446462,0.03773076923076923,0.8630769230769231,0.09911538461538462
2023-02-16,18,0.6074444444444445,0.48296306304047515,0.02761111111111111,0.8882777777777778,0.08405555555555555
2023-02-17,16,0.5926875,0.5524362670631487,0.033125,0.8733125,0.0935625
2023-02-18,6,0.6363333333333333,0.2341834039095569,0.028999999999999998,0.8188333333333334,0.15216666666666667
2023-02-19,9,0.31933333333333336,0.6767798755873287,0.03866666666666666,0.8744444444444445,0.08700000000000001
2023-02-20,12,0.298,0.5708569316068925,0.01875,0.92775,0.05341666666666667
2023-02-21,13,0.16315384615384615,0.8675537299550814,0.063,0.822923076923077,0.11415384615384615
2023-02-22,16,0.4750625,0.6276778864725653,0.0365625,0.8585625,0.1046875
2023-02-23,18,0.7047777777777777,0.3439402402873047,0.012222222222222223,0.8927222222222222,0.0951111111111111
2023-02-24,19,0.6464210526315789,0.44608149676307574,0.030947368421052637,0.8555263157894736,0.11347368421052632
2023-02-25,7,0.6375714285714286,0.7119163942352729,0.03257142857142857,0.8348571428571429,0.1325714285714286
2023-02-26,5,0.5596,0.408496389212928,0.023399999999999997,0.8648,0.11200000000000002
2023-02-27,21,0.5572380952380952,0.6360236555948139,0.028857142857142856,0.8593809523809524,0.11171428571428572
2023-02-28,23,0.30208695652173917,0.7373957808052654,0.043434782608695655,0.8740869565217391,0.08252173913043478
2023-03-01,21,0.4622857142857143,0.5989500098386461,0.04304761904761904,0.8654761904761905,0.09157142857142857
2023-03-02,23,0.39117391304347826,0.5484243257795185,0.04504347826086957,0.8763913043478261,0.07860869565217392
2023-03-03,34,0.31258823529411767,0.5322878645681192,0.03691176470588236,0.8991764705882352,0.06397058823529411
2023-03-04,10,0.584,0.5227270373297669,0.025,0.8903000000000001,0.0849
2023-03-05,10,0.44959999999999994,0.5712170632372017,0.017499999999999998,0.8805999999999999,0.10169999999999998
2023-03-06,42,0.5417857142857143,0.45871466957535134,0.02754761904761905,0.8885476190476191,0.08392857142857142
2023-03-07,16,0.6800625,0.39841426827696147,0.0193125,0.8555,0.125
2023-03-08,17,0.3088235294117647,0.5495695173604197,0.029294117647058825,0.8895294117647059,0.0811764705882353
2023-03-09,22,0.46286363636363637,0.6228117727925544,0.03995454545454546,0.8705454545454546,0.08963636363636364
2023-03-10,20,0.17165,0.6801541059897653,0.071,0.8458500000000001,0.08315
2023-03-11,5,0.2032,0.429387004926791,0.0366,0.9136,0.0498
2023-03-12,7,0.34228571428571425,0.5215498423882785,0.03271428571428571,0.8867142857142857,0.08057142857142856
2023-03-13,22,0.5144545454545454,0.6594332868003099,0.032863636363636366,0.8558636363636364,0.11118181818181819
2023-03-14,15,0.47706666666666664,0.5288142350940406,0.0366,0.8885333333333333,0.07473333333333333
2023-03-15,22,0.1190909090909091,0.6573653698189686,0.05418181818181818,0.8754090909090909,0.07054545454545455
2023-03-16,27,0.6977407407407407,0.3489496980051591,0.03314814814814815,0.8392222222222222,0.12774074074074074
2023-03-17,16,0.603875,0.39850317857368883,0.0266875,0.8136875,0.1595625
2023-03-18,7,0.7251428571428572,0.4658066224559388,0.030571428571428572,0.8484285714285714,0.12085714285714286
2023-03-19,8,0.51525,0.4528732872291258,0.027125,0.871375,0.10162500000000001
2023-03-20,4,0.7847500000000001,0.3592913163437158,0.0165,0.8887499999999999,0.09449999999999999
2023-03-21,15,0.5391999999999999,0.4662372480063894,0.026133333333333335,0.9004666666666666,0.0732
2023-03-22,15,0.49019999999999997,0.489432499358769,0.03973333333333333,0.8890666666666667,0.07113333333333333
2023-03-23,37,0.4169729729729729,0.6043970588982087,0.04605405405405405,0.8507027027027027,0.10332432432432433
2023-03-24,20,0.6915,0.39589452343296,0.0179,0.86765,0.1145
2023-03-25,8,0.26675000000000004,0.45700633005931734,0.040125,0.906125,0.05375
2023-03-26,7,0.6822857142857143,0.39259848627901184,0.02457142857142857,0.9092857142857144,0.06614285714285714
2023-03-27,13,0.6962307692307692,0.42388366207529043,0.03584615384615385,0.8669230769230769,0.09707692307692307
2023-03-28,21,0.5573333333333333,0.5019403683041774,0.04576190476190476,0.8677142857142858,0.08666666666666667
2023-03-29,25,0.50336,0.5510648691397412,0.04136,0.8610800000000001,0.0974
2023-03-30,25,0.4728,0.444867864277323,0.03624,0.8747199999999999,0.08907999999999999
2023-03-31,28,0.6182857142857143,0.43588036560700133,0.03610714285714286,0.8751428571428572,0.08875
2023-04-01,5,0.29639999999999994,0.7761973331569749,0.0374,0.8800000000000001,0.0828
2023-04-02,6,0.6064999999999999,0.47941620748572944,0.029,0.8623333333333334,0.10866666666666668
2023-04-03,22,0.3820909090909091,0.6406842256964634,0.044409090909090905,0.8703181818181818,0.08513636363636364
2023-04-04,20,0.5688,0.6112722367067074,0.03805,0.8558999999999999,0.10595000000000002
2023-04-05,32,0.4039375,0.6681860344342009,0.04321875,0.87459375,0.08209375
2023-04-06,25,0.64288,0.4208275893997446,0.0168,0.9027200000000001,0.08044000000000001
2023-04-07,8,0.420875,0.4627540036100637,0.0205,0.916875,0.062375
2023-04-08,7,0.16499999999999998,0.7491530773702617,0.029285714285714286,0.8550000000000001,0.11571428571428573
2023-04-09,7,0.2654285714285714,0.49958878328176304,0.03842857142857143,0.806,0.15557142857142855
2023-04-10,32,0.32768749999999996,0.6762579884448566,0.05603125,0.85784375,0.08612500000000001
2023-04-11,22,0.5620909090909091,0.5410561901187352,0.04190909090909091,0.8646363636363635,0.09336363636363636
2023-04-12,22,0.29445454545454547,0.6685115468798487,0.06463636363636363,0.8535454545454545,0.082
2023-04-13,30,0.49773333333333336,0.5666017231209929,0.03546666666666667,0.8819333333333333,0.0827
2023-04-14,15,0.5335333333333333,0.5672164951594342,0.02666666666666667,0.8606666666666667,0.11266666666666666
2023-04-15,5,0.146,0.5138331441236541,0.064,0.8608,0.0754
2023-04-16,13,0.5524615384615384,0.4486696289001919,0.05007692307692308,0.8581538461538462,0.09184615384615384
2023-04-17,43,0.6022325581395349,0.430981594856677,0.0196046511627907,0.9056046511627908,0.07476744186046512
2023-04-18,37,0.4532432432432432,0.6176019666331943,0.039783783783783784,0.8809459459459459,0.07929729729729729
2023-04-19,28,0.6663571428571429,0.4335269835923083,0.03503571428571429,0.84475,0.12028571428571429
2023-04-20,19,0.6626842105263158,0.3651826107323384,0.02831578947368421,0.867421052631579,0.10426315789473684
2023-04-21,21,0.6134285714285714,0.3866861222527351,0.023476190476190477,0.8664761904761905,0.11
2023-04-22,4,0.50725,0.9331782162766837,0.06725,0.867,0.06575
2023-04-23,7,0.4772857142857143,0.4661672497740535,0.005285714285714287,0.9001428571428571,0.09457142857142857
2023-04-24,17,0.3647058823529412,0.7183560889894616,0.059117647058823525,0.8515294117647059,0.08952941176470589
2023-04-25,19,0.5895263157894737,0.44449764009135484,0.03131578947368421,0.8739473684210527,0.0948421052631579
2023-04-26,15,0.8392,0.2885723974524046,0.021666666666666667,0.8729333333333333,0.1054
2023-04-27,14,0.7500714285714285,0.5464321288399607,0.03864285714285714,0.8602142857142857,0.10114285714285713
2023-04-28,14,0.5098571428571429,0.5071528152558931,0.029285714285714286,0.8833571428571428,0.08750000000000001
2023-04-29,5,0.8384,0.28872183845355376,0.033999999999999996,0.8443999999999999,0.12179999999999999
2023-04-30,12,0.6105833333333334,0.41772576004606254,0.044833333333333336,0.8626666666666667,0.09250000000000001
2023-05-01,24,0.254,0.6942457903302723,0.051666666666666666,0.873625,0.07470833333333333
2023-05-02,23,0.2697826086956522,0.699855826485436,0.043043478260869565,0.8596521739130434,0.09734782608695651
2023-05-03,30,0.6854333333333333,0.3994522701048951,0.0307,0.8601,0.1093
2023-05-04,54,0.5335555555555556,0.5369558383396572,0.037425925925925925,0.8661666666666668,0.09642592592592593
2023-05-05,68,0.6281911764705882,0.4793715181967914,0.033911764705882357,0.8616470588235294,0.10441176470588234
2023-05-06,12,0.8024166666666667,0.263600406377578,0.024583333333333336,0.8544999999999999,0.12091666666666667
2023-05-07,5,0.24580000000000002,0.6775150920828259,0.053000000000000005,0.8824,0.0646
2023-05-08,19,0.6022105263157895,0.4684652932653091,0.03452631578947368,0.8525263157894737,0.11278947368421051
2023-05-09,19,0.9132631578947369,0.13392155336666442,0.02494736842105263,0.8413684210526317,0.13363157894736843
2023-05-10,19,0.5593157894736842,0.6188416646024677,0.04252631578947369,0.8673684210526316,0.08994736842105264
2023-05-11,20,0.47300000000000003,0.5737710895103506,0.034949999999999995,0.8624,0.1028
2023-05-12,16,0.3801875,0.7401746837740399,0.0428125,0.88275,0.074375
2023-05-13,3,0.6869999999999999,0.2999816661064472,0.050333333333333334,0.8039999999999999,0.14566666666666664
2023-05-14,5,0.8038000000000001,0.21713290860668724,0.0108,0.8301999999999999,0.15899999999999997
2023-05-15,14,0.6574285714285715,0.5743377074490253,0.029714285714285717,0.8678571428571429,0.10250000000000001
2023-05-16,14,0.3617142857142857,0.6276047786957634,0.049999999999999996,0.8528571428571429,0.0972857142857143
2023-05-17,24,0.5568333333333333,0.48658639401506054,0.017333333333333333,0.8817499999999999,0.10095833333333333
2023-05-18,23,0.5307826086956522,0.5061681320130819,0.02265217391304348,0.8781304347826087,0.09926086956521739
2023-05-19,25,0.44911999999999996,0.6371467858089426,0.04428,0.86112,0.09464
2023-05-20,3,0.6476666666666667,0.3912701539005159,0.006666666666666667,0.8806666666666666,0.11266666666666665
2023-05-21,10,0.4979,0.6603753898772694,0.0366,0.8440999999999999,0.11939999999999999
2023-05-22,26,0.4116153846153846,0.5885608941765043,0.0335,0.887423076923077,0.07899999999999999
2023-05-23,8,0.4025,0.7035109908776936,0.049625,0.84875,0.101625
2023-05-24,4,0.95375,0.09116788542756345,0.01525,0.873,0.11225
2023-05-25,7,0.8472857142857143,0.38523270641942914,0.03214285714285715,0.86,0.10814285714285714
2023-05-26,4,0.948,0.10133771920333186,0.04525,0.795,0.15975
2023-05-27,1,0.999,,0.013,0.848,0.139
2023-05-28,5,0.9982,0.001095445115010309,0.0356,0.8460000000000001,0.11879999999999999
2023-05-29,3,0.9993333333333334,0.0005773502691896262,0.018,0.8583333333333334,0.12366666666666666
2023-05-30,10,0.9074,0.17250004830917198,0.0366,0.8099999999999999,0.15289999999999998
2023-05-31,23,0.7521739130434782,0.4013998971977394,0.021956521739130434,0.8474347826086956,0.13065217391304348
2023-06-01,34,0.4807058823529412,0.4962277415456546,0.028676470588235293,0.8798529411764706,0.09147058823529411
2023-06-02,46,0.5531086956521739,0.5366611688439248,0.026760869565217393,0.8682173913043478,0.10502173913043478
2023-06-03,9,0.28944444444444445,0.6438528774322422,0.03677777777777778,0.852,0.11122222222222221
2023-06-04,11,0.46990909090909094,0.5505403626520865,0.03436363636363637,0.8994545454545455,0.06609090909090909
2023-06-05,89,0.5646629213483146,0.4775308401230663,0.03028089887640449,0.8851348314606742,0.08453932584269663
2023-06-06,79,0.4192784810126582,0.5045816224970601,0.03473417721518988,0.8639620253164557,0.10134177215189874
2023-06-07,28,0.7053928571428572,0.33301332853825377,0.021964285714285714,0.8621785714285713,0.11592857142857142
2023-06-08,32,0.583875,0.4439039964502641,0.0261875,0.86296875,0.11096875
2023-06-09,19,0.35968421052631583,0.5321995294823987,0.03721052631578947,0.8874736842105262,0.0751578947368421
2023-06-10,5,0.43479999999999996,0.6862887147549492,0.055999999999999994,0.8664,0.0776
2023-06-11,5,0.2898,0.4134455224089384,0.0052,0.9432,0.0518
2023-06-12,15,0.621,0.4373685925101226,0.016266666666666665,0.9038666666666667,0.07993333333333334
2023-06-13,40,0.6292500000000001,0.487098776377767,0.027700000000000002,0.87335,0.09895000000000001
2023-06-14,31,0.7590645161290323,0.47676275969527865,0.03635483870967742,0.8493225806451613,0.11435483870967741
2023-06-15,15,0.7667333333333333,0.3504106706355246,0.025933333333333333,0.8642000000000001,0.11000000000000001
2023-06-16,15,0.8469333333333334,0.3479071030906848,0.023066666666666666,0.8640000000000001,0.11293333333333333
2023-06-17,6,0.31683333333333336,0.3334986756595394,0.04416666666666667,0.852,0.104
2023-06-18,8,0.552,0.5127285553083342,0.017125,0.899,0.083875
2023-06-19,6,0.6498333333333334,0.4333273204711038,0.0325,0.8773333333333334,0.09016666666666667
2023-06-20,19,0.8613684210526316,0.2500922519849905,0.02463157894736842,0.8600526315789474,0.11526315789473685
2023-06-21,20,0.5341,0.5038598280432659,0.02375,0.87065,0.10565
2023-06-22,11,0.7046363636363636,0.5516035302148224,0.030727272727272728,0.85,0.11936363636363635
2023-06-23,20,0.61125,0.5386163437823566,0.0298,0.8583999999999999,0.11195
2023-06-24,6,0.839,0.3391501142562095,0.030833333333333334,0.8586666666666667,0.11016666666666668
2023-06-25,9,0.6158888888888889,0.3364273489345227,0.02677777777777778,0.8127777777777777,0.16044444444444445
2023-06-26,20,0.4406,0.6703219493567801,0.04395,0.8563000000000001,0.09985000000000001
2023-06-27,15,0.11786666666666669,0.8082080590211079,0.056799999999999996,0.8598666666666667,0.0834
2023-06-28,25,0.47948,0.47705390331352143,0.03368,0.88748,0.07888
2023-06-29,30,0.3186,0.6860770339777628,0.0455,0.8642666666666667,0.09013333333333333
2023-06-30,61,0.5037704918032787,0.42486838720724734,0.024344262295081968,0.8811475409836066,0.09457377049180328
2023-07-01,6,0.325,0.4844601118771287,0.034333333333333334,0.9175,0.04816666666666667
2023-07-02,9,0.5698888888888889,0.5153218519635191,0.05555555555555555,0.827,0.11744444444444443
2023-07-03,29,0.6700344827586208,0.5410072935050098,0.03144827586206897,0.8581034482758622,0.11051724137931035
2023-07-04,10,0.44160000000000005,0.7642137862608284,0.0365,0.8753,0.0882
2023-07-05,22,0.6044090909090909,0.544555184058373,0.048499999999999995,0.8599999999999999,0.09163636363636364
2023-07-06,12,0.5652499999999999,0.5109933507839945,0.024416666666666666,0.891,0.08458333333333334
2023-07-07,19,0.6327368421052632,0.5581168577462832,0.047,0.8380000000000001,0.115
2023-07-08,6,0.3873333333333333,0.6070145522692735,0.06716666666666667,0.7559999999999999,0.17716666666666667
2023-07-09,3,0.9143333333333333,0.10303559255584123,0.014333333333333332,0.7806666666666667,0.205
2023-07-10,19,0.4885263157894737,0.6214385969865095,0.025894736842105262,0.8690526315789474,0.10510526315789474
2023-07-11,28,0.7312857142857142,0.3829889135947775,0.017857142857142856,0.8872142857142856,0.09492857142857143
2023-07-12,10,0.5782999999999999,0.6504694116986253,0.0256,0.8528,0.12150000000000001
2023-07-13,16,0.6919375,0.4658926154884478,0.0225625,0.8604375,0.1168125
2023-07-14,18,0.7478888888888888,0.36143096141487524,0.018611111111111113,0.8552777777777778,0.12611111111111112
2023-07-15,6,0.2956666666666667,0.6108023139008779,0.034333333333333334,0.8708333333333332,0.09483333333333333
2023-07-16,6,0.36233333333333334,0.5221362529710676,0.054,0.8664999999999999,0.07966666666666668
2023-07-17,23,0.7420869565217392,0.3731269480586854,0.023956521739130432,0.8690869565217392,0.10682608695652175
2023-07-18,17,0.5442352941176472,0.5527961343718591,0.031,0.8675882352941177,0.10135294117647058
2023-07-19,22,0.5855,0.4710190320692239,0.03259090909090909,0.8723181818181818,0.09486363636363636
2023-07-20,18,0.7428333333333333,0.5976331995266584,0.031166666666666662,0.8462222222222222,0.1225
2023-07-21,17,0.7008235294117647,0.4259328343903117,0.030470588235294117,0.8393529411764706,0.1301764705882353
2023-07-22,2,0.861,0.05232590180780456,0.047,0.7945,0.1585
2023-07-23,6,0.44783333333333336,0.7066844887689744,0.024666666666666667,0.823,0.15233333333333332
2023-07-24,22,0.42554545454545456,0.6426316227804252,0.022772727272727274,0.902,0.07518181818181818
2023-07-25,21,0.5307619047619048,0.6977051601329823,0.047523809523809524,0.8543333333333333,0.09823809523809525
2023-07-26,21,0.5781904761904761,0.5827218563815518,0.04742857142857143,0.8527142857142858,0.1
2023-07-27,17,0.7310588235294118,0.5459357185818944,0.03882352941176471,0.8584117647058823,0.1028235294117647
2023-07-28,28,0.6715357142857143,0.339821247362095,0.020785714285714286,0.8419642857142857,0.13732142857142857
2023-07-29,5,0.16360000000000002,0.8044515523013178,0.0524,0.868,0.0796
2023-07-30,11,0.777,0.3297750748616396,0.018363636363636363,0.8334545454545453,0.14827272727272728
2023-07-31,36,0.6877222222222222,0.3975603178754217,0.025333333333333333,0.8718611111111111,0.10286111111111111
2023-08-01,17,0.7398823529411764,0.3229814008485901,0.019529411764705882,0.8684117647058823,0.11205882352941177
2023-08-02,18,0.7197777777777777,0.5662247065438363,0.025277777777777777,0.8412222222222222,0.13344444444444445
2023-08-03,44,0.46195454545454545,0.5970804532500432,0.0574090909090909,0.84775,0.09477272727272727
2023-08-04,44,0.5843181818181818,0.5252636889387534,0.04509090909090909,0.8569545454545455,0.09788636363636365
2023-08-05,9,0.6160000000000001,0.4597934318800128,0.023222222222222224,0.8794444444444445,0.09744444444444444
2023-08-06,7,0.6594285714285714,0.45082511655217894,0.03528571428571429,0.8207142857142857,0.14385714285714288
2023-08-07,28,0.5842499999999999,0.5186832777260055,0.04225,0.868,0.08985714285714286
2023-08-08,14,0.6918571428571428,0.3618582079176354,0.02042857142857143,0.8634285714285713,0.11614285714285713
2023-08-09,33,0.4126060606060606,0.5707985600999018,0.0573939393939394,0.8317575757575758,0.11081818181818182
2023-08-10,14,0.8414285714285714,0.28301935630616515,0.032285714285714286,0.8461428571428572,0.12150000000000001
2023-08-11,21,0.6252857142857143,0.6180983047102737,0.028142857142857143,0.8578095238095238,0.1141904761904762
2023-08-12,6,0.9395000000000001,0.0941525358129031,0.02266666666666667,0.8403333333333333,0.137
2023-08-13,6,0.7568333333333334,0.38540234387801364,0.0155,0.8649999999999999,0.11966666666666666
2023-08-14,24,0.4346666666666667,0.6162669288029595,0.038,0.8505833333333334,0.11145833333333333
2023-08-15,20,0.5471999999999999,0.5159362057668104,0.022850000000000002,0.8695499999999999,0.10740000000000001
2023-08-16,14,0.7360714285714286,0.3873824316507505,0.02107142857142857,0.89,0.08892857142857143
2023-08-17,19,0.40857894736842104,0.714641892900017,0.04384210526315789,0.8498947368421053,0.10636842105263157
2023-08-18,14,0.7935714285714285,0.357274665786964,0.032928571428571425,0.8396428571428572,0.12742857142857142
2023-08-19,9,0.608,0.6228970621218245,0.042777777777777776,0.8002222222222222,0.1571111111111111
2023-08-20,5,0.7594000000000001,0.26305284640163085,0.007200000000000001,0.8722,0.1206
2023-08-21,21,0.6097619047619047,0.6375590094071218,0.03176190476190476,0.8639999999999999,0.10414285714285716
2023-08-22,20,0.66045,0.47541377822515396,0.03525,0.8519,0.11274999999999999
2023-08-23,18,0.6695555555555556,0.3484053120116117,0.033,0.843,0.12394444444444444
2023-08-24,25,0.62812,0.4752360220634234,0.03232,0.86548,0.10220000000000001
2023-08-25,12,0.5475,0.6345365524251825,0.02991666666666667,0.8800833333333333,0.09000000000000001
2023-08-26,9,0.8180000000000001,0.28832620415078475,0.017888888888888888,0.8536666666666667,0.12844444444444444
2023-08-27,8,0.66625,0.3646813677719222,0.009000000000000001,0.881,0.11
2023-08-28,21,0.5558095238095239,0.46487886799118106,0.04123809523809524,0.8708095238095238,0.08800000000000001
2023-08-29,18,0.6401666666666667,0.38571084109884246,0.021500000000000002,0.8984444444444445,0.0801111111111111
2023-08-30,26,0.5852307692307692,0.5165315330310286,0.032846153846153844,0.8855,0.08188461538461539
2023-08-31,23,0.6573913043478261,0.3677563100169897,0.027608695652173915,0.8387391304347827,0.13382608695652173
2023-09-01,22,0.8534090909090909,0.1839641940034111,0.03031818181818182,0.8536363636363636,0.11613636363636365
2023-09-02,6,0.809,0.3476250854009244,0.005166666666666667,0.8051666666666667,0.18966666666666668
2023-09-03,2,0.7505,0.3514320702497142,0.0225,0.8574999999999999,0.12
2023-09-04,7,0.29742857142857143,0.7165977153984554,0.066,0.8488571428571429,0.08499999999999999
2023-09-05,23,0.535695652173913,0.4700821431876279,0.015608695652173913,0.8918695652173912,0.09265217391304349
2023-09-06,51,0.2266078431372549,0.6737593065310897,0.05154901960784314,0.8728823529411766,0.07552941176470589
2023-09-07,67,0.08146268656716417,0.6752756188886138,0.07594029850746269,0.8595074626865672,0.06453731343283582
2023-09-08,92,0.2538913043478261,0.6604652948019604,0.05570652173913043,0.8643152173913043,0.08001086956521739
2023-09-09,9,0.4808888888888889,0.61438433501442,0.03333333333333333,0.8872222222222222,0.07944444444444444
2023-09-10,14,0.32085714285714284,0.5609121495924647,0.0455,0.8787142857142857,0.07578571428571428
2023-09-11,73,0.5500547945205478,0.49176278411928326,0.03263013698630137,0.8718767123287671,0.09542465753424657
2023-09-12,85,0.4494235294117647,0.5589136439062281,0.03135294117647059,0.898270588235294,0.07034117647058824
2023-09-13,67,0.4978805970149253,0.5329247920783563,0.036492537313432834,0.8782985074626867,0.08522388059701493
2023-09-14,47,0.5179148936170213,0.5738287060646171,0.038,0.8653829787234043,0.09651063829787235
2023-09-15,37,0.3681351351351351,0.6287581747717818,0.036864864864864864,0.8758108108108108,0.0872972972972973
2023-09-16,8,0.847875,0.2320636843011602,0.015625,0.8405,0.144125
2023-09-17,11,0.48927272727272725,0.5908820679135712,0.04672727272727273,0.870909090909091,0.08218181818181819
2023-09-18,40,0.614975,0.5236102723473751,0.036325,0.837525,0.126075
2023-09-19,28,0.6001071428571428,0.4984096440483704,0.032464285714285716,0.8641785714285714,0.10328571428571429
2023-09-20,36,0.5478611111111111,0.46708935534115514,0.028694444444444443,0.8632500000000001,0.10808333333333334
2023-09-21,30,0.5885333333333332,0.586691526380292,0.048766666666666666,0.8440333333333334,0.10723333333333333
2023-09-22,43,0.4919302325581395,0.6436254972659933,0.0346046511627907,0.854279069767442,0.11111627906976745
2023-09-23,13,0.3903846153846154,0.4457554521000535,0.03084615384615385,0.809923076923077,0.15915384615384615
2023-09-24,19,0.6306315789473684,0.4230551855945977,0.028105263157894737,0.8265789473684211,0.14526315789473684
2023-09-25,23,0.483695652173913,0.6645672162996286,0.03647826086956522,0.8850869565217391,0.07834782608695652
2023-09-26,19,0.20173684210526316,0.6637837534506469,0.054947368421052634,0.8185263157894737,0.12657894736842104
2023-09-27,17,0.7011176470588235,0.4714201791333477,0.031764705882352945,0.8756470588235293,0.09241176470588235
2023-09-28,41,0.4464878048780488,0.5958049228544197,0.039902439024390245,0.876390243902439,0.08365853658536586
2023-09-29,29,0.4500344827586207,0.6319766317311007,0.04755172413793103,0.8603448275862069,0.09227586206896553
2023-09-30,14,0.4942857142857143,0.5782551245004138,0.024428571428571428,0.8565714285714287,0.11907142857142858
2023-10-01,11,0.3315454545454546,0.6207666813926732,0.03890909090909091,0.887,0.07418181818181818
2023-10-02,22,0.42922727272727274,0.5250511931338272,0.025181818181818184,0.8516363636363636,0.12322727272727273
2023-10-03,24,0.5007083333333333,0.6064031862345072,0.03954166666666667,0.8646666666666666,0.09575
2023-10-04,60,0.4498666666666667,0.5471639194996869,0.040266666666666666,0.8774,0.08228333333333333
2023-10-05,26,0.47642307692307695,0.49954324522122584,0.03430769230769231,0.8628846153846154,0.10280769230769231
2023-10-06,24,0.4330833333333333,0.4441560552883135,0.037208333333333336,0.874375,0.08845833333333332
2023-10-07,6,0.32866666666666666,0.578836649381038,0.07533333333333334,0.8138333333333333,0.11066666666666668
2023-10-08,8,0.300875,0.7374286285077744,0.10325000000000001,0.77275,0.124
2023-10-09,23,0.5241739130434783,0.47674041461250294,0.027782608695652175,0.8837391304347826,0.08843478260869564
2023-10-10,21,0.6616666666666666,0.38399014744304744,0.034666666666666665,0.853095238095238,0.1122857142857143
2023-10-11,23,0.6851739130434783,0.3579734185375314,0.023086956521739133,0.8410434782608697,0.13595652173913042
2023-10-12,13,0.4633076923076923,0.6392443957015952,0.06746153846153846,0.7817692307692308,0.1506923076923077
2023-10-13,23,0.47873913043478256,0.45941585611921903,0.027695652173913045,0.8591304347826088,0.11317391304347825
2023-10-14,9,0.4858888888888889,0.6452010237988709,0.044444444444444446,0.8186666666666667,0.13666666666666666
2023-10-15,20,0.5692,0.38391194165767806,0.0293,0.8378500000000001,0.1328
2023-10-16,27,0.554,0.5698200120685883,0.03174074074074074,0.8534444444444444,0.11477777777777778
2023-10-17,18,0.5226111111111111,0.589594490644793,0.034,0.8697777777777778,0.09622222222222222
2023-10-18,15,0.6493333333333333,0.46262738271539355,0.027466666666666664,0.8508,0.12173333333333333
2023-10-19,26,0.5484615384615384,0.49771897538825904,0.029153846153846155,0.8416923076923077,0.1291153846153846
2023-10-20,23,0.6139130434782609,0.5593622109187861,0.03182608695652174,0.853,0.1151304347826087
2023-10-21,11,0.4426363636363636,0.6567657531764689,0.03945454545454546,0.8355454545454545,0.12490909090909091
2023-10-22,10,0.5166999999999999,0.46154813159385416,0.0258,0.9033,0.0707
2023-10-23,34,0.33132352941176474,0.6659857456199675,0.03535294117647059,0.8874411764705882,0.07717647058823529
2023-10-24,33,0.6665454545454546,0.37311887272264616,0.020424242424242425,0.8981818181818182,0.08142424242424241
2023-10-25,27,0.522,0.5115481028588236,0.03214814814814815,0.878,0.0898148148148148
2023-10-26,28,0.35000000000000003,0.6495525525456108,0.044,0.8372857142857143,0.11878571428571429
2023-10-27,32,0.37565625,0.5673433624600004,0.040625,0.85703125,0.10246875
2023-10-28,9,0.4568888888888889,0.5562949856965377,0.026666666666666665,0.8751111111111112,0.09811111111111111
2023-10-29,19,0.5897368421052631,0.37992189871446874,0.020842105263157894,0.8924210526315789,0.0866842105263158
2023-10-30,49,0.5724897959183674,0.5110573240208716,0.03559183673469388,0.8768775510204081,0.08761224489795919
2023-10-31,41,0.532219512195122,0.5525727333209233,0.034195121951219515,0.8783658536585366,0.08751219512195123
2023-11-01,37,0.558027027027027,0.5398667266859318,0.037216216216216215,0.8408648648648649,0.12197297297297297
2023-11-02,51,0.4582352941176471,0.5710789293341261,0.03596078431372549,0.8847450980392156,0.07921568627450981
2023-11-03,65,0.4190923076923077,0.5832244883800353,0.05469230769230769,0.8419692307692308,0.10336923076923077
